word_table_index,word_section,word_object,word_row,word_col,module,excel_sheet,excel_section,excel_object,excel_row,excel_col,value,reason
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,10,2,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,380,3,0.61,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,10,3,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,380,4,9.94,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,10,4,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,380,6,0.62,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,10,5,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,380,7,10.03,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,10,6,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,380,9,0.59,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,10,7,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,380,10,9.61,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,10,8,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,380,12,0.61,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,10,9,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,380,13,9.87,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,11,2,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,381,3,0.61,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,11,3,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,381,4,9.84,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,11,4,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,381,6,0.61,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,11,5,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,381,7,9.9,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,11,6,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,381,9,0.61,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,11,7,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,381,10,9.87,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,11,8,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,381,12,0.61,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,11,9,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,381,13,9.92,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,12,2,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,382,3,0.61,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,12,3,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,382,4,9.85,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,12,4,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,382,6,0.61,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,12,5,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,382,7,9.88,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,12,6,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,382,9,0.61,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,12,7,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,382,10,9.83,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,12,8,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,382,12,0.61,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,12,9,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,382,13,9.86,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,13,2,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,383,3,0.61,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,13,3,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,383,4,9.82,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,13,4,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,383,6,0.61,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,13,5,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,383,7,9.94,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,13,6,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,383,9,0.62,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,13,7,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,383,10,10.02,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,13,8,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,383,12,0.61,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,13,9,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,383,13,9.84,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,14,2,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,384,3,0.61,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,14,3,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,384,4,9.88,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,14,4,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,384,6,0.62,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,14,5,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,384,7,9.97,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,14,6,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,384,9,0.61,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,14,7,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,384,10,9.89,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,14,8,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,384,12,0.61,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,14,9,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,384,13,9.94,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,15,2,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,385,3,0.62,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,15,3,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,385,4,9.97,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,15,4,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,385,6,0.6,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,15,5,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,385,7,9.77,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,15,6,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,385,9,0.61,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,15,7,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,385,10,9.94,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,15,8,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,385,12,0.61,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,15,9,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,385,13,9.94,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,16,2,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,386,3,0.62,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,16,3,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,386,4,9.97,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,16,4,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,386,6,0.61,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,16,5,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,386,7,9.87,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,16,6,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,386,9,0.62,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,16,7,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,386,10,9.97,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,16,8,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,386,12,0.61,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,16,9,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,386,13,9.86,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,17,2,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,387,3,0.61,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,17,3,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,387,4,9.89,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,17,4,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,387,6,0.62,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,17,5,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,387,7,10.01,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,17,6,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,387,9,0.62,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,17,7,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,387,10,9.99,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,17,8,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,387,12,0.61,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,17,9,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,387,13,9.92,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,18,2,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,388,3,0.61,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,18,3,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,388,4,9.81,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,18,4,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,388,6,0.62,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,18,5,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,388,7,10.04,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,18,6,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,388,9,0.62,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,18,7,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,388,10,9.95,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,18,8,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,388,12,0.61,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,18,9,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,388,13,9.89,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,19,2,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,389,3,0.61,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,19,3,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,389,4,9.88,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,19,4,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,389,6,0.62,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,19,5,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,389,7,10.02,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,19,6,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,389,9,0.62,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,19,7,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,389,10,10.08,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,19,8,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,389,12,0.61,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,19,9,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,389,13,9.87,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,20,2,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,390,3,0.62,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,20,3,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,390,4,9.95,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,20,4,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,390,6,0.62,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,20,5,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,390,7,10.09,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,20,6,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,390,9,0.62,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,20,7,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,390,10,10.05,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,20,8,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,390,12,0.61,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,20,9,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,390,13,9.9,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,21,2,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,391,3,0.61,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,21,3,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,391,4,9.84,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,21,4,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,391,6,0.62,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,21,5,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,391,7,10.02,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,21,6,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,391,9,0.62,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,21,7,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,391,10,9.99,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,21,8,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,391,12,0.61,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,21,9,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,391,13,9.91,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,22,2,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,392,3,0.62,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,22,3,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,392,4,9.97,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,22,4,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,392,6,0.6,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,22,5,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,392,7,9.7,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,22,6,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,392,9,0.61,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,22,7,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,392,10,9.91,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,22,8,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,392,12,0.61,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,22,9,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,392,13,9.79,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,23,2,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,393,3,/,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,23,3,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,393,4,0.61%,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,23,4,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,393,6,/,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,23,5,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,393,7,1.22%,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,23,6,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,393,9,/,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,23,7,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,393,10,1.50%,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,23,8,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,393,12,/,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,23,9,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,393,13,0.60%,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,24,2,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,394,3,/,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,24,3,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,394,4,≤2%,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,24,4,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,394,6,/,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,24,5,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,394,7,≤2%,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,24,6,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,394,9,/,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,24,7,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,394,10,≤2%,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,24,8,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,394,12,/,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,24,9,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,394,13,≤2%,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,25,2,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,395,3,/,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,25,3,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,395,4,9.8959,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,25,4,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,395,6,/,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,25,5,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,395,7,9.9836,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,25,6,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,395,9,/,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,25,7,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,395,10,9.8846,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,25,8,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,395,12,/,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,25,9,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,395,13,9.875,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,26,2,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,396,3,/,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,26,3,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,396,4,±5%,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,26,4,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,396,6,/,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,26,5,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,396,7,±5%,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,26,6,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,396,9,/,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,26,7,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,396,10,±5%,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,26,8,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,396,12,/,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,26,9,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,396,13,±5%,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,27,2,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,397,3,■ Pass,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,27,3,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,397,6,■ Pass,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,27,4,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,397,9,■ Pass,章节+名称+表头匹配后按行键复制
20,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,27,5,M1,1,加样准确度与重复性检测,试剂针10ul加样重复性测试结果：,397,12,■ Pass,章节+名称+表头匹配后按行键复制
21,加样准确度与重复性检测,试剂针150ul加样重复性测试结果：,1,2,M1,1,加样准确度与重复性检测,试剂针150ul加样重复性测试结果：,399,3,R11,章节+名称+表头匹配后按行键复制
21,加样准确度与重复性检测,试剂针150ul加样重复性测试结果：,1,3,M1,1,加样准确度与重复性检测,试剂针150ul加样重复性测试结果：,399,6,R12,章节+名称+表头匹配后按行键复制
21,加样准确度与重复性检测,试剂针150ul加样重复性测试结果：,1,4,M1,1,加样准确度与重复性检测,试剂针150ul加样重复性测试结果：,399,9,R21,章节+名称+表头匹配后按行键复制
